Symbols,Cluster
ENSMUSG00000027330,1
ENSMUSG00000037443,1
ENSMUSG00000056220,1
ENSMUSG00000031708,1
ENSMUSG00000030884,1
ENSMUSG00000021496,1
ENSMUSG00000006463,1
ENSMUSG00000063895,1
ENSMUSG00000097407,1
ENSMUSG00000024537,1
ENSMUSG00000027893,1
ENSMUSG00000028334,1
ENSMUSG00000005899,1
ENSMUSG00000037070,1
ENSMUSG00000026750,1
ENSMUSG00000071644,1
ENSMUSG00000027774,1
ENSMUSG00000018666,1
ENSMUSG00000020018,1
ENSMUSG00000042705,1
ENSMUSG00000021033,1
ENSMUSG00000003813,1
ENSMUSG00000052139,1
ENSMUSG00000049764,1
ENSMUSG00000074802,1
ENSMUSG00000016252,1
ENSMUSG00000027201,1
ENSMUSG00000030793,1
ENSMUSG00000022407,1
ENSMUSG00000032126,1
ENSMUSG00000035232,1
ENSMUSG00000019303,1
ENSMUSG00000026187,1
ENSMUSG00000050017,1
ENSMUSG00000039615,1
ENSMUSG00000022833,1
ENSMUSG00000035399,1
ENSMUSG00000003809,1
ENSMUSG00000071172,1
ENSMUSG00000020180,1
ENSMUSG00000098318,1
ENSMUSG00000030924,1
ENSMUSG00000031715,1
ENSMUSG00000007589,1
ENSMUSG00000062148,1
ENSMUSG00000021368,1
ENSMUSG00000044469,1
ENSMUSG00000008668,1
ENSMUSG00000054405,1
ENSMUSG00000034218,1
ENSMUSG00000005779,1
ENSMUSG00000024666,1
ENSMUSG00000007827,1
ENSMUSG00000025785,1
ENSMUSG00000021012,1
ENSMUSG00000019878,1
ENSMUSG00000027775,1
ENSMUSG00000014496,1
ENSMUSG00000008892,1
ENSMUSG00000053329,1
ENSMUSG00000063200,1
ENSMUSG00000052926,1
ENSMUSG00000061613,1
ENSMUSG00000037601,1
ENSMUSG00000027809,1
ENSMUSG00000045752,1
ENSMUSG00000020290,1
ENSMUSG00000026809,1
ENSMUSG00000102840,1
ENSMUSG00000092074,1
ENSMUSG00000044155,1
ENSMUSG00000054693,1
ENSMUSG00000020456,1
ENSMUSG00000024132,1
ENSMUSG00000036371,1
ENSMUSG00000020248,1
ENSMUSG00000023909,1
ENSMUSG00000000568,1
ENSMUSG00000035885,1
ENSMUSG00000062937,1
ENSMUSG00000021929,1
ENSMUSG00000024943,1
ENSMUSG00000019726,1
ENSMUSG00000020375,1
ENSMUSG00000089702,1
ENSMUSG00000084936,1
ENSMUSG00000064326,1
ENSMUSG00000004610,1
ENSMUSG00000087478,1
ENSMUSG00000086929,1
ENSMUSG00000024099,1
ENSMUSG00000028973,1
ENSMUSG00000021606,1
ENSMUSG00000026229,1
ENSMUSG00000097518,1
ENSMUSG00000030591,1
ENSMUSG00000017288,1
ENSMUSG00000087443,1
ENSMUSG00000005481,1
ENSMUSG00000022960,1
ENSMUSG00000030335,1
ENSMUSG00000030423,1
ENSMUSG00000025439,1
ENSMUSG00000041974,1
ENSMUSG00000035293,1
ENSMUSG00000097253,1
ENSMUSG00000036352,1
ENSMUSG00000029404,1
ENSMUSG00000015937,1
ENSMUSG00000070394,1
ENSMUSG00000029911,1
ENSMUSG00000025794,1
ENSMUSG00000013593,1
ENSMUSG00000029614,1
ENSMUSG00000032383,1
ENSMUSG00000005698,1
ENSMUSG00000029482,1
ENSMUSG00000024181,1
ENSMUSG00000036438,1
ENSMUSG00000018293,1
ENSMUSG00000021474,1
ENSMUSG00000019810,1
ENSMUSG00000025403,1
ENSMUSG00000039887,1
ENSMUSG00000043858,1
ENSMUSG00000048076,1
ENSMUSG00000022195,1
ENSMUSG00000034192,1
ENSMUSG00000041632,1
ENSMUSG00000052962,1
ENSMUSG00000028648,1
ENSMUSG00000022400,1
ENSMUSG00000036992,1
ENSMUSG00000025153,1
ENSMUSG00000021993,1
ENSMUSG00000025607,1
ENSMUSG00000022551,1
ENSMUSG00000047409,1
ENSMUSG00000022982,1
ENSMUSG00000025204,1
ENSMUSG00000060743,1
ENSMUSG00000032458,1
ENSMUSG00000036850,1
ENSMUSG00000020949,1
ENSMUSG00000041346,1
ENSMUSG00000030086,1
ENSMUSG00000062075,1
ENSMUSG00000037020,1
ENSMUSG00000039178,1
ENSMUSG00000061273,1
ENSMUSG00000020608,1
ENSMUSG00000018974,1
ENSMUSG00000039640,1
ENSMUSG00000104003,1
ENSMUSG00000020111,1
ENSMUSG00000085606,1
ENSMUSG00000061981,1
ENSMUSG00000028651,1
ENSMUSG00000028945,1
ENSMUSG00000082163,1
ENSMUSG00000033216,1
ENSMUSG00000019179,1
ENSMUSG00000015289,1
ENSMUSG00000035575,1
ENSMUSG00000021175,1
ENSMUSG00000022428,1
ENSMUSG00000020840,1
ENSMUSG00000024800,1
ENSMUSG00000028322,1
ENSMUSG00000021178,1
ENSMUSG00000033054,1
ENSMUSG00000028495,1
ENSMUSG00000025613,1
ENSMUSG00000029486,1
ENSMUSG00000063802,1
ENSMUSG00000026994,1
